"Date","Price","Open","High","Low","Vol.","Change %"
"05/31/2019","2,153.61","2,117.78","2,161.85","2,110.18","4.27M","2.34%"
"05/30/2019","2,104.35","2,081.50","2,114.40","2,073.07","4.97M","1.84%"
"05/29/2019","2,066.35","2,039.34","2,082.19","2,036.50","3.28M","1.63%"
"05/28/2019","2,033.21","2,019.73","2,056.50","2,005.03","5.87M","0.90%"
"05/27/2019","2,014.98","2,014.63","2,028.51","2,000.22","2.33M","0.35%"
"05/24/2019","2,007.97","2,029.54","2,029.54","1,992.53","2.27M","-0.29%"
"05/23/2019","2,013.90","2,056.99","2,074.00","2,009.93","2.54M","-1.33%"
"05/22/2019","2,041.06","2,068.76","2,080.47","2,034.44","2.60M","-1.33%"
"05/21/2019","2,068.51","2,106.06","2,106.70","2,061.45","1.86M","-1.60%"
"05/20/2019","2,102.04","2,083.46","2,109.35","2,009.93","2.63M","2.31%"
"05/17/2019","2,054.49","2,071.31","2,093.27","2,049.15","1.95M","-0.63%"
"05/16/2019","2,067.53","2,055.03","2,082.48","2,036.45","1.95M","0.64%"
"05/15/2019","2,054.44","2,056.01","2,082.48","2,043.75","2.35M","0.15%"
"05/14/2019","2,051.45","2,093.27","2,117.58","2,031.84","2.46M","-1.71%"
"05/13/2019","2,087.14","2,091.31","2,124.64","2,080.18","1.70M","-0.33%"
"05/10/2019","2,094.05","2,132.49","2,149.15","2,084.30","2.04M","-1.69%"
"05/09/2019","2,130.08","2,103.07","2,141.41","2,094.35","2.26M","0.91%"
"05/08/2019","2,110.77","2,108.95","2,125.62","2,088.76","1.82M","0.04%"
"05/07/2019","2,109.89","2,117.83","2,141.65","2,096.99","2.20M","-0.27%"
"05/06/2019","2,115.67","2,068.76","2,122.68","2,067.29","2.89M","1.21%"
"05/03/2019","2,090.33","2,142.29","2,143.32","2,083.46","3.78M","-3.76%"
"05/02/2019","2,172.10","2,210.92","2,215.24","2,167.88","2.46M","-1.99%"
"04/30/2019","2,216.17","2,194.79","2,222.64","2,186.51","3.49M","0.97%"
"04/26/2019","2,194.79","2,159.94","2,200.09","2,150.28","2.72M","1.98%"
"04/25/2019","2,152.09","2,132.49","2,161.90","2,125.67","4.21M","0.53%"
"04/24/2019","2,140.77","2,115.82","2,152.09","2,113.95","3.00M","1.32%"
"04/23/2019","2,112.93","2,120.72","2,123.17","2,092.34","2.16M","-0.30%"
"04/22/2019","2,119.20","2,106.01","2,133.47","2,103.66","2.01M","0.53%"
"04/18/2019","2,108.02","2,107.88","2,112.88","2,072.87","3.41M","0.86%"
"04/16/2019","2,090.13","2,078.56","2,113.81","2,074.20","5.77M","0.88%"
"04/15/2019","2,071.99","2,029.54","2,078.36","2,001.10","9.19M","4.90%"
"04/12/2019","1,975.12","1,998.16","1,999.14","1,967.77","3.20M","-0.25%"
"04/11/2019","1,980.02","2,005.03","2,014.83","1,974.29","3.42M","-1.02%"
"04/10/2019","2,000.37","2,042.28","2,044.73","1,996.20","3.31M","-2.45%"
"04/09/2019","2,050.62","2,029.54","2,056.99","2,017.43","2.69M","1.00%"
"04/08/2019","2,030.27","2,018.75","2,034.44","1,992.97","2.19M","1.10%"
"04/05/2019","2,008.26","1,989.00","2,014.24","1,979.34","3.15M","1.68%"
"04/04/2019","1,975.12","2,037.53","2,039.05","1,968.16","4.40M","-3.12%"
"04/03/2019","2,038.66","2,044.24","2,048.75","2,017.87","2.94M","0.00%"
"04/02/2019","2,038.66","1,997.28","2,045.22","1,997.18","3.72M","2.35%"
"04/01/2019","1,991.94","1,970.71","2,000.08","1,968.99","2.10M","1.50%"
"03/29/2019","1,962.52","1,979.53","1,985.32","1,944.78","2.95M","0.07%"
"03/28/2019","1,961.20","1,941.30","1,975.22","1,934.24","4.05M","1.65%"
"03/27/2019","1,929.43","1,955.02","1,958.95","1,922.67","2.27M","-0.74%"
"03/26/2019","1,943.90","1,945.22","1,955.95","1,919.78","2.32M","-0.08%"
"03/25/2019","1,945.46","1,968.55","1,968.55","1,938.55","2.43M","-1.07%"
"03/22/2019","1,966.45","1,975.61","1,976.59","1,944.53","3.15M","-0.47%"
"03/20/2019","1,975.66","1,988.36","2,004.83","1,960.91","3.09M","-0.38%"
"03/19/2019","1,983.26","1,990.32","1,990.32","1,956.10","2.37M","0.00%"
"03/18/2019","1,983.26","2,003.07","2,024.24","1,971.69","2.35M","-0.84%"
"03/15/2019","2,000.08","1,959.83","2,028.51","1,952.08","5.18M","2.64%"
"03/14/2019","1,948.55","1,965.76","1,968.55","1,942.28","1.91M","-0.66%"
"03/13/2019","1,961.40","1,973.65","1,976.50","1,939.92","1.83M","-0.59%"
"03/12/2019","1,973.11","1,974.68","1,985.22","1,963.85","2.66M","-0.12%"
"03/11/2019","1,975.42","1,989.24","1,993.26","1,964.48","3.11M","-0.39%"
"03/08/2019","1,983.16","1,985.42","1,993.26","1,970.76","2.03M","0.47%"
"03/07/2019","1,973.95","1,965.81","1,984.49","1,961.10","2.54M","0.69%"
"03/06/2019","1,960.51","1,950.42","1,975.61","1,946.25","2.64M","0.58%"
"03/05/2019","1,949.24","1,965.81","1,967.77","1,937.96","2.45M","-0.37%"
"03/01/2019","1,956.40","1,956.05","1,965.81","1,941.64","4.15M","0.60%"
"02/28/2019","1,944.68","2,019.73","2,030.86","1,938.94","8.45M","-3.63%"
"02/27/2019","2,017.87","2,000.12","2,034.39","1,982.48","4.73M","0.95%"
"02/26/2019","1,998.85","1,945.22","2,005.17","1,933.70","6.45M","2.70%"
"02/25/2019","1,946.35","1,894.73","1,951.10","1,892.76","2.93M","3.09%"
"02/22/2019","1,888.01","1,879.72","1,892.27","1,867.86","2.27M","0.60%"
"02/21/2019","1,876.78","1,877.32","1,902.08","1,859.97","4.68M","-0.03%"
"02/20/2019","1,877.32","1,877.57","1,896.00","1,844.53","4.65M","0.52%"
"02/19/2019","1,867.57","1,931.49","1,932.47","1,855.02","4.41M","-3.32%"
"02/18/2019","1,931.79","1,997.77","2,002.04","1,924.29","2.94M","-2.93%"
"02/15/2019","1,990.03","2,008.95","2,011.89","1,971.64","1.93M","-0.73%"
"02/14/2019","2,004.63","2,019.78","2,034.44","1,993.31","1.72M","-1.01%"
"02/13/2019","2,025.03","2,021.69","2,042.28","2,010.42","2.81M","0.67%"
"02/12/2019","2,011.50","2,029.54","2,029.54","1,978.55","2.42M","-0.69%"
"02/11/2019","2,025.52","2,019.73","2,055.03","2,008.85","1.78M","0.22%"
"02/08/2019","2,021.11","2,034.44","2,048.66","2,010.91","1.68M","-1.03%"
"02/07/2019","2,042.19","2,034.19","2,056.94","2,026.60","1.34M","0.39%"
"02/06/2019","2,034.24","2,009.83","2,046.06","2,001.15","1.79M","1.48%"
"02/05/2019","2,004.59","2,009.93","2,014.83","1,988.36","1.11M","-0.28%"
"02/04/2019","2,010.17","1,990.27","2,015.27","1,983.46","1.59M","1.00%"
"02/01/2019","1,990.27","1,970.22","1,994.98","1,959.04","3.06M","0.79%"
"01/31/2019","1,974.73","1,948.16","1,980.27","1,946.20","4.09M","1.65%"
"01/30/2019","1,942.67","1,940.90","1,950.61","1,916.44","2.43M","-0.07%"
"01/29/2019","1,943.99","1,923.65","1,950.17","1,898.79","2.56M","1.42%"
"01/28/2019","1,916.79","1,895.22","1,923.65","1,887.86","2.77M","1.78%"
"01/25/2019","1,883.25","1,864.82","1,897.18","1,863.84","2.33M","1.01%"
"01/24/2019","1,864.38","1,847.96","1,868.01","1,838.35","1.96M","1.38%"
"01/23/2019","1,838.94","1,863.84","1,868.84","1,833.45","2.58M","-1.38%"
"01/22/2019","1,864.72","1,869.82","1,880.75","1,853.06","2.46M","-0.36%"
"01/21/2019","1,871.39","1,864.82","1,894.24","1,858.40","2.41M","0.42%"
"01/18/2019","1,863.50","1,844.23","1,866.98","1,839.33","1.68M","0.34%"
"01/17/2019","1,857.27","1,841.29","1,860.90","1,834.72","2.63M","1.29%"
"01/16/2019","1,833.59","1,833.45","1,838.35","1,810.90","2.36M","0.13%"
"01/15/2019","1,831.29","1,774.62","1,832.81","1,772.66","7.71M","3.01%"
"01/14/2019","1,777.81","1,813.84","1,814.82","1,774.62","3.62M","-1.59%"
"01/11/2019","1,806.53","1,833.45","1,838.35","1,799.13","9.21M","-2.44%"
"01/10/2019","1,851.63","1,853.06","1,867.76","1,835.51","3.05M","0.08%"
"01/09/2019","1,850.07","1,870.12","1,881.49","1,830.21","2.41M","-0.35%"
"01/08/2019","1,856.54","1,868.16","1,869.14","1,846.49","1.69M","-0.23%"
"01/07/2019","1,860.80","1,854.82","1,871.49","1,844.23","1.86M","1.12%"
"01/04/2019","1,840.16","1,862.86","1,864.04","1,805.01","4.28M","-1.22%"
"01/03/2019","1,862.81","1,881.49","1,906.93","1,856.10","2.61M","-1.21%"
"01/02/2019","1,885.71","1,867.76","1,896.64","1,862.86","2.10M","1.08%"
"01/01/2019","1,865.61","1,858.94","1,872.67","1,848.15","1.09M","0.52%"
"12/31/2018","1,856.05","1,870.70","1,871.68","1,849.28","1.88M","-0.16%"
"12/28/2018","1,858.99","1,877.57","1,882.47","1,856.00","2.24M","-0.68%"
"12/27/2018","1,871.64","1,871.68","1,903.75","1,835.51","4.97M","1.05%"
"12/26/2018","1,852.27","1,884.23","1,884.23","1,833.69","2.45M","-1.53%"
"12/24/2018","1,881.00","1,868.55","1,901.00","1,867.76","1.86M","1.20%"
"12/21/2018","1,858.74","1,909.92","1,911.88","1,849.67","3.73M","-2.98%"
"12/20/2018","1,915.85","1,915.61","1,936.30","1,907.96","1.94M","-0.73%"
"12/19/2018","1,929.97","1,946.00","1,946.00","1,921.74","2.50M","-0.98%"
"12/18/2018","1,948.99","1,952.96","1,962.87","1,937.77","1.77M","-0.32%"
"12/17/2018","1,955.32","1,959.93","1,965.71","1,946.20","1.23M","0.23%"
"12/14/2018","1,950.86","1,944.24","1,959.88","1,936.64","2.47M","0.36%"
"12/13/2018","1,943.85","1,984.44","1,990.03","1,935.90","3.75M","-1.70%"
"12/12/2018","1,977.38","1,961.98","1,982.48","1,946.15","2.22M","0.84%"
"12/11/2018","1,960.91","1,931.49","1,970.71","1,922.67","2.94M","1.22%"
"12/10/2018","1,937.18","1,936.39","1,971.69","1,921.69","2.01M","-0.97%"
"12/07/2018","1,956.20","1,946.25","1,964.73","1,934.43","1.68M","0.13%"
"12/06/2018","1,953.75","1,958.95","1,977.57","1,940.90","2.32M","-0.70%"
"12/05/2018","1,967.52","1,966.79","1,978.55","1,946.20","2.50M","-0.20%"
"12/04/2018","1,971.54","1,944.24","1,979.93","1,932.47","3.27M","1.43%"
"12/03/2018","1,943.65","1,945.22","1,951.10","1,929.83","1.61M","0.72%"
"11/30/2018","1,929.78","1,927.57","1,952.08","1,921.54","5.27M","0.39%"
"11/29/2018","1,922.23","1,957.96","1,957.96","1,904.58","4.04M","-1.18%"
"11/28/2018","1,945.12","1,852.08","1,950.12","1,845.70","5.31M","4.95%"
"11/27/2018","1,853.30","1,817.76","1,860.80","1,799.47","3.34M","2.39%"
"11/26/2018","1,810.01","1,783.44","1,823.64","1,749.62","4.33M","1.85%"
"11/22/2018","1,777.12","1,784.42","1,811.48","1,774.57","3.19M","0.03%"
"11/21/2018","1,776.58","1,834.43","1,834.48","1,763.39","3.84M","-3.53%"
"11/20/2018","1,841.54","1,864.82","1,864.82","1,837.57","1.19M","-1.27%"
"11/19/2018","1,865.26","1,861.88","1,870.07","1,827.86","1.74M","0.84%"
"11/16/2018","1,849.72","1,852.08","1,862.66","1,833.69","1.83M","0.73%"
"11/15/2018","1,836.24","1,827.56","1,861.88","1,821.29","1.83M","-0.41%"
"11/14/2018","1,843.89","1,887.37","1,892.18","1,833.45","2.42M","-2.81%"
"11/13/2018","1,897.13","1,877.57","1,901.10","1,865.80","1.42M","1.05%"
"11/12/2018","1,877.42","1,871.19","1,908.06","1,871.19","2.55M","0.30%"
"11/09/2018","1,871.88","1,922.67","1,923.60","1,867.76","2.57M","-1.70%"
"11/07/2018","1,904.19","1,902.08","1,910.90","1,899.14","144.53K","0.49%"
"11/06/2018","1,894.92","1,856.98","1,899.63","1,854.04","1.40M","2.21%"
"11/05/2018","1,853.89","1,872.67","1,889.68","1,847.91","1.71M","-1.18%"
"11/02/2018","1,876.05","1,896.39","1,916.39","1,867.76","1.82M","-1.15%"
"11/01/2018","1,897.91","1,905.66","1,906.34","1,864.14","2.77M","-0.12%"
"10/31/2018","1,900.26","1,862.86","1,905.90","1,838.79","2.77M","2.29%"
"10/30/2018","1,857.76","1,830.51","1,872.08","1,808.94","2.40M","1.27%"
"10/29/2018","1,834.43","1,773.35","1,841.24","1,749.47","2.61M","4.00%"
"10/26/2018","1,763.93","1,817.66","1,817.66","1,756.09","2.29M","-2.91%"
"10/25/2018","1,816.78","1,807.96","1,840.21","1,789.38","2.51M","0.24%"
"10/24/2018","1,812.37","1,815.85","1,837.37","1,775.70","2.74M","0.26%"
"10/23/2018","1,807.61","1,851.10","1,860.90","1,801.09","2.75M","-3.12%"
"10/22/2018","1,865.80","1,876.59","1,878.55","1,850.07","1.78M","-0.53%"
"10/19/2018","1,875.80","1,891.29","1,891.29","1,833.50","3.43M","-0.84%"
"10/17/2018","1,891.69","1,931.49","1,950.12","1,882.47","2.78M","-1.68%"
"10/16/2018","1,923.94","1,919.73","1,933.36","1,897.18","2.82M","0.66%"
"10/15/2018","1,911.39","1,902.08","1,917.32","1,882.47","2.64M","1.63%"
"10/12/2018","1,880.80","1,939.34","1,939.34","1,865.80","9.37M","-3.11%"
"10/11/2018","1,941.25","1,946.20","1,973.65","1,903.06","4.70M","-3.11%"
"10/10/2018","2,003.65","2,058.95","2,064.78","1,989.34","2.75M","-2.30%"
"10/09/2018","2,050.91","2,039.69","2,066.45","2,013.07","1.87M","0.69%"
"10/08/2018","2,036.94","2,061.55","2,080.72","2,008.11","2.01M","-1.19%"
"10/05/2018","2,061.55","2,009.93","2,078.56","1,981.40","3.42M","1.83%"
"10/04/2018","2,024.44","2,114.44","2,114.49","2,016.15","4.76M","-4.53%"
"10/03/2018","2,120.57","2,206.31","2,210.92","2,113.46","3.90M","-4.11%"
"10/01/2018","2,211.46","2,148.07","2,231.46","2,147.54","3.77M","3.29%"
"09/28/2018","2,141.02","2,135.43","2,147.19","2,116.65","2.90M","-0.23%"
"09/27/2018","2,146.06","2,100.03","2,166.51","2,094.05","3.31M","2.18%"
"09/26/2018","2,100.28","2,144.25","2,156.02","2,093.37","1.97M","-1.88%"
"09/25/2018","2,140.52","2,161.80","2,168.66","2,111.70","2.87M","-0.69%"
"09/24/2018","2,155.48","2,073.66","2,167.29","2,057.14","3.03M","4.53%"
"09/21/2018","2,062.04","2,036.40","2,079.54","2,010.08","4.51M","1.22%"
"09/19/2018","2,037.28","2,031.40","2,048.17","2,026.45","1.30M","0.35%"
"09/18/2018","2,030.27","2,032.48","2,038.17","2,017.38","1.46M","-0.16%"
"09/17/2018","2,033.61","2,029.54","2,037.19","2,014.39","1.03M","0.42%"
"09/14/2018","2,025.03","2,004.05","2,031.06","1,978.70","3.64M","1.05%"
"09/12/2018","2,004.00","2,012.23","2,028.46","2,000.12","2.31M","-0.11%"
"09/11/2018","2,006.25","2,048.17","2,048.17","2,002.28","3.68M","-1.66%"
"09/10/2018","2,040.08","2,043.66","2,052.48","2,033.70","1.53M","0.04%"
"09/07/2018","2,039.20","2,038.66","2,043.26","2,025.03","1.31M","0.22%"
"09/06/2018","2,034.73","2,034.44","2,040.81","2,020.03","2.24M","-0.19%"
"09/05/2018","2,038.61","2,058.95","2,066.06","2,034.49","1.68M","-0.94%"
"09/04/2018","2,057.87","2,019.54","2,063.61","2,016.74","4.42M","2.24%"
"09/03/2018","2,012.77","2,044.05","2,049.15","2,008.36","1.44M","-1.23%"
"08/31/2018","2,037.77","2,041.60","2,051.11","2,033.46","2.50M","-0.19%"
"08/30/2018","2,041.70","2,027.58","2,044.24","2,025.13","2.41M","0.50%"
"08/29/2018","2,031.50","2,031.99","2,036.01","2,005.61","1.53M","0.14%"
"08/28/2018","2,028.75","2,014.83","2,031.50","2,011.89","1.99M","0.89%"
"08/27/2018","2,010.81","2,003.07","2,018.75","1,995.22","1.53M","0.39%"
"08/24/2018","2,003.07","1,995.32","2,006.01","1,991.30","1.57M","0.39%"
"08/23/2018","1,995.32","1,983.26","1,998.16","1,980.81","3.05M","0.86%"
"08/21/2018","1,978.21","1,970.86","1,984.44","1,964.83","1.38M","0.38%"
"08/20/2018","1,970.66","1,984.44","1,984.44","1,964.53","1.59M","-0.14%"
"08/17/2018","1,973.41","1,974.49","1,982.38","1,964.83","1.21M","0.21%"
"08/16/2018","1,969.24","1,961.20","1,980.56","1,956.00","2.15M","0.25%"
"08/14/2018","1,964.39","1,953.06","1,985.03","1,943.65","3.31M","0.17%"
"08/13/2018","1,961.05","1,958.75","1,965.07","1,951.10","3.56M","0.35%"
"08/10/2018","1,954.14","1,942.23","1,957.47","1,933.50","2.78M","0.95%"
"08/09/2018","1,935.76","1,941.30","1,942.08","1,927.57","2.06M","0.02%"
"08/08/2018","1,935.41","1,933.45","1,939.63","1,923.65","1.32M","0.34%"
"08/07/2018","1,928.89","1,939.53","1,940.46","1,922.18","1.35M","-0.42%"
"08/06/2018","1,936.93","1,957.96","1,959.88","1,933.70","1.53M","-0.20%"
"08/03/2018","1,940.76","1,918.26","1,943.31","1,918.26","1.51M","1.59%"
"08/02/2018","1,910.31","1,941.30","1,946.20","1,906.98","1.51M","-1.42%"
"08/01/2018","1,937.87","1,911.83","1,942.82","1,911.69","2.43M","1.87%"
"07/31/2018","1,902.27","1,904.04","1,908.94","1,890.31","2.20M","-0.23%"
"07/30/2018","1,906.59","1,905.02","1,916.49","1,893.79","1.58M","0.04%"
"07/27/2018","1,905.76","1,922.52","1,926.25","1,902.37","2.03M","-1.07%"
"07/26/2018","1,926.30","1,936.35","1,946.20","1,916.88","3.50M","-0.85%"
"07/25/2018","1,942.77","1,962.77","1,962.87","1,929.92","1.54M","-0.88%"
"07/24/2018","1,959.93","1,975.61","1,975.61","1,945.37","2.04M","-0.33%"
"07/23/2018","1,966.45","1,961.89","1,970.66","1,947.18","2.09M","0.45%"
"07/20/2018","1,957.57","1,946.10","1,960.91","1,945.22","1.93M","0.77%"
"07/19/2018","1,942.67","1,962.96","1,971.15","1,931.49","1.75M","-0.94%"
"07/18/2018","1,961.15","1,965.81","1,972.38","1,954.09","2.01M","-0.09%"
"07/17/2018","1,963.01","1,950.12","1,969.73","1,942.28","3.32M","0.65%"
"07/16/2018","1,950.32","1,951.10","1,956.98","1,938.80","2.58M","0.41%"
"07/13/2018","1,942.38","1,936.39","1,958.85","1,935.41","4.15M","0.49%"
"07/12/2018","1,932.82","1,945.22","1,951.98","1,922.18","6.92M","-0.43%"
"07/11/2018","1,941.20","1,862.86","1,958.95","1,857.13","22.90M","5.59%"
"07/10/2018","1,838.45","1,860.90","1,861.78","1,834.18","5.30M","-0.42%"
"07/09/2018","1,846.19","1,886.39","1,886.78","1,839.82","6.15M","-1.57%"
"07/06/2018","1,875.56","1,846.05","1,883.45","1,844.87","3.71M","1.74%"
"07/05/2018","1,843.55","1,836.39","1,850.61","1,825.70","2.47M","0.76%"
"07/04/2018","1,829.67","1,843.15","1,843.15","1,820.85","2.70M","-0.42%"
"07/03/2018","1,837.42","1,823.59","1,843.15","1,820.75","3.24M","1.23%"
"07/02/2018","1,815.16","1,815.80","1,821.49","1,805.11","2.65M","0.19%"
"06/29/2018","1,811.63","1,808.84","1,830.90","1,806.29","3.51M","0.27%"
"06/28/2018","1,806.68","1,828.54","1,834.43","1,790.60","4.89M","-0.82%"
"06/27/2018","1,821.68","1,823.64","1,848.30","1,815.06","4.08M","0.32%"
"06/26/2018","1,815.80","1,787.37","1,824.62","1,785.40","4.68M","1.80%"
"06/25/2018","1,783.69","1,776.48","1,786.73","1,770.70","2.08M","0.52%"
"06/22/2018","1,774.42","1,791.29","1,791.29","1,764.37","2.95M","-0.53%"
"06/21/2018","1,783.79","1,796.19","1,796.19","1,782.07","2.91M","-0.17%"
"06/20/2018","1,786.83","1,796.19","1,800.41","1,783.05","3.11M","-0.11%"
"06/19/2018","1,788.84","1,786.53","1,803.05","1,785.40","3.25M","-0.25%"
"06/18/2018","1,793.25","1,831.44","1,831.44","1,786.53","4.67M","-0.60%"
"06/15/2018","1,804.08","1,764.82","1,810.99","1,753.64","9.18M","2.94%"
"06/14/2018","1,752.61","1,794.23","1,796.48","1,749.13","3.82M","-2.00%"
"06/13/2018","1,788.44","1,780.50","1,795.85","1,762.85","5.37M","2.42%"
"06/12/2018","1,746.19","1,722.66","1,750.11","1,718.73","4.61M","1.79%"
"06/11/2018","1,715.50","1,712.95","1,728.54","1,708.93","2.18M","0.15%"
"06/08/2018","1,712.95","1,701.09","1,722.95","1,701.09","2.58M","0.67%"
"06/07/2018","1,701.63","1,691.28","1,714.81","1,690.10","2.41M","0.57%"
"06/06/2018","1,692.02","1,689.32","1,700.99","1,681.67","2.24M","0.24%"
"06/05/2018","1,687.95","1,709.91","1,717.66","1,677.70","2.45M","-1.30%"
"06/04/2018","1,710.16","1,710.89","1,714.81","1,679.12","1.68M","0.68%"
"06/01/2018","1,698.59","1,719.71","1,723.15","1,682.75","1.60M","-0.49%"
"05/31/2018","1,707.02","1,700.11","1,724.67","1,692.36","5.05M","-0.91%"
"05/30/2018","1,722.70","1,720.23","1,731.97","1,707.21","3.78M","-0.27%"
"05/29/2018","1,727.31","1,730.45","1,737.36","1,709.91","3.53M","0.61%"
"05/28/2018","1,716.80","1,772.90","1,772.90","1,708.93","3.72M","-2.34%"
"05/25/2018","1,757.85","1,777.07","1,801.48","1,751.36","3.77M","-0.50%"
"05/24/2018","1,766.63","1,720.70","1,772.17","1,716.94","2.96M","3.11%"
"05/23/2018","1,713.39","1,728.05","1,737.85","1,706.48","1.51M","-0.39%"
"05/22/2018","1,720.16","1,744.23","1,752.54","1,712.70","1.86M","-1.34%"
"05/21/2018","1,743.61","1,729.86","1,760.89","1,724.64","3.45M","1.56%"
"05/18/2018","1,716.80","1,706.38","1,724.47","1,695.20","1.87M","0.29%"
"05/17/2018","1,711.77","1,722.14","1,732.04","1,704.03","2.97M","-0.06%"
"05/16/2018","1,712.80","1,705.96","1,720.20","1,703.66","1.65M","0.33%"
"05/15/2018","1,707.16","1,691.28","1,713.73","1,683.29","1.95M","1.42%"
"05/14/2018","1,683.22","1,694.71","1,701.58","1,672.06","2.43M","-0.68%"
"05/11/2018","1,694.69","1,693.34","1,708.44","1,687.60","2.63M","0.17%"
"05/10/2018","1,691.89","1,717.24","1,721.26","1,686.48","3.86M","-1.09%"
"05/09/2018","1,710.55","1,686.48","1,713.22","1,686.48","2.62M","1.40%"
"05/08/2018","1,686.97","1,683.78","1,709.17","1,665.15","2.99M","0.59%"
"05/07/2018","1,677.04","1,710.89","1,710.89","1,672.11","3.48M","-1.72%"
"05/04/2018","1,706.36","1,711.87","1,714.32","1,701.09","2.35M","-0.03%"
"05/03/2018","1,706.90","1,720.60","1,728.54","1,701.28","3.76M","-0.51%"
"05/02/2018","1,715.67","1,730.74","1,731.58","1,701.72","3.16M","-0.92%"
"04/30/2018","1,731.53","1,692.24","1,739.81","1,685.20","3.46M","2.32%"
"04/27/2018","1,692.24","1,728.05","1,737.36","1,676.57","4.50M","-2.47%"
"04/26/2018","1,735.03","1,699.62","1,745.21","1,699.62","12.14M","1.99%"
"04/25/2018","1,701.21","1,659.42","1,707.46","1,649.64","8.20M","2.50%"
"04/24/2018","1,659.74","1,671.67","1,687.92","1,638.58","8.31M","-0.67%"
"04/23/2018","1,671.01","1,678.54","1,744.18","1,661.65","15.19M","0.18%"
"04/20/2018","1,667.97","1,593.24","1,677.73","1,588.33","18.47M","6.62%"
"04/19/2018","1,564.39","1,558.87","1,577.16","1,551.93","4.82M","1.02%"
"04/18/2018","1,548.67","1,552.06","1,565.51","1,542.18","2.43M","-0.24%"
"04/17/2018","1,552.35","1,562.67","1,566.25","1,542.84","3.30M","-0.66%"
"04/16/2018","1,562.67","1,527.55","1,568.70","1,524.97","6.27M","1.09%"
"04/13/2018","1,545.83","1,544.21","1,588.73","1,535.44","8.18M","0.45%"
"04/12/2018","1,538.94","1,475.58","1,544.21","1,474.58","6.11M","4.15%"
"04/11/2018","1,477.62","1,446.46","1,482.94","1,444.01","3.12M","2.61%"
"04/10/2018","1,440.09","1,434.26","1,449.72","1,434.26","1.18M","0.47%"
"04/09/2018","1,433.37","1,441.12","1,452.79","1,429.01","1.24M","-0.90%"
"04/06/2018","1,446.32","1,448.13","1,451.07","1,434.67","1.13M","-0.26%"
"04/05/2018","1,450.07","1,434.67","1,452.91","1,431.63","1.81M","1.62%"
"04/04/2018","1,427.00","1,436.09","1,438.32","1,417.74","2.84M","-0.01%"
"04/03/2018","1,427.17","1,417.78","1,436.31","1,417.78","1.94M","0.05%"
"04/02/2018","1,426.39","1,392.24","1,428.52","1,392.24","1.66M","2.12%"
"03/28/2018","1,396.73","1,390.23","1,409.40","1,384.89","6.87M","0.05%"
"03/27/2018","1,396.02","1,384.89","1,403.52","1,383.93","2.49M","1.09%"
"03/26/2018","1,380.97","1,381.95","1,386.07","1,363.59","2.96M","-0.04%"
"03/23/2018","1,381.53","1,373.61","1,389.35","1,371.68","3.65M","-0.47%"
"03/22/2018","1,388.00","1,402.02","1,409.87","1,383.69","2.33M","-0.89%"
"03/21/2018","1,400.45","1,408.18","1,413.96","1,397.15","3.91M","-0.28%"
"03/20/2018","1,404.43","1,382.44","1,408.52","1,381.95","4.02M","1.20%"
"03/19/2018","1,387.83","1,386.85","1,396.17","1,382.44","3.49M","0.19%"
"03/16/2018","1,385.23","1,406.36","1,407.93","1,375.09","7.20M","-1.53%"
"03/15/2018","1,406.80","1,419.21","1,422.91","1,399.89","2.35M","-0.60%"
"03/14/2018","1,415.23","1,418.20","1,432.96","1,409.43","3.67M","0.00%"
"03/13/2018","1,415.19","1,433.86","1,441.12","1,407.93","88.07M","-5.42%"
"03/12/2018","1,496.24","1,491.76","1,511.81","1,488.08","2.09M","0.59%"
"03/09/2018","1,487.40","1,473.13","1,501.66","1,459.50","1.87M","1.00%"
"03/08/2018","1,472.62","1,497.59","1,497.59","1,464.55","1.95M","-0.78%"
"03/07/2018","1,484.14","1,505.00","1,514.31","1,479.75","1.92M","-0.50%"
"03/06/2018","1,491.66","1,530.49","1,532.94","1,485.46","1.91M","-2.03%"
"03/05/2018","1,522.57","1,494.70","1,526.39","1,486.83","2.86M","2.24%"
"03/01/2018","1,489.16","1,494.70","1,500.68","1,480.48","1.72M","0.09%"
"02/28/2018","1,487.86","1,487.84","1,502.03","1,481.19","2.71M","-0.24%"
"02/27/2018","1,491.44","1,490.78","1,509.19","1,486.37","1.72M","0.35%"
"02/26/2018","1,486.22","1,507.45","1,514.78","1,481.07","1.36M","-1.43%"
"02/23/2018","1,507.84","1,495.19","1,514.31","1,466.81","3.36M","0.84%"
"02/22/2018","1,495.29","1,496.17","1,509.41","1,481.71","3.46M","0.26%"
"02/21/2018","1,491.42","1,457.93","1,501.37","1,451.09","3.09M","3.31%"
"02/20/2018","1,443.59","1,435.38","1,463.35","1,435.33","1.89M","0.72%"
"02/19/2018","1,433.23","1,443.72","1,447.79","1,419.30","1.57M","-0.32%"
"02/16/2018","1,437.86","1,432.93","1,470.48","1,432.93","2.52M","0.25%"
"02/15/2018","1,434.33","1,437.32","1,442.74","1,424.16","2.47M","0.48%"
"02/14/2018","1,427.44","1,455.97","1,458.15","1,417.98","2.85M","-1.87%"
"02/12/2018","1,454.65","1,460.04","1,482.13","1,448.89","1.97M","-0.15%"
"02/09/2018","1,456.81","1,446.17","1,467.74","1,420.01","2.10M","-0.08%"
